timestamp,source,data
2021-05-22 21:36:54,Amcache (ProgramEntries),Source: C:\ProgramData\Package Cache\{B27BC1FC-8474-9E32-73C2-6F7CD58AD1E3}v10.1.17763.132\Installers\ | ProductName: Application Verifier x64 External Package
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\commonextensions\microsoft\testwindow\activateapplication.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\bscmake.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x64\bscmake.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\cl.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x86\cl.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x64\cl.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x64\cl.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\commonextensions\microsoft\cmake\cmake\bin\cmake.exe | ProductName: 
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\commonextensions\microsoft\cmake\cmake\bin\cmcldeps.exe | ProductName: 
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\commonextensions\microsoft\cmake\cmake\bin\cpack.exe | ProductName: 
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\msbuild\15.0\bin\roslyn\csc.exe | ProductName: csc
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\msbuild\15.0\bin\roslyn\csi.exe | ProductName: csi
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\commonextensions\microsoft\cmake\cmake\bin\ctest.exe | ProductName: 
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x64\cvtres.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\cvtres.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\extensions\testplatform\datacollector.exe | ProductName: datacollector
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x86\dumpbin.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x64\dumpbin.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\dumpbin.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x64\dumpbin.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x64\editbin.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x64\editbin.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x86\editbin.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\editbin.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\tools\errlook.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\team tools\static analysis tools\fxcop\fxcopcmd.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\tools\guidgen.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\ifc.exe | ProductName: 
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x64\lib.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x64\lib.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\lib.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x86\lib.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x64\link.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x64\link.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\link.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x86\link.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\tools\makehm.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\ml.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x86\ml.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x64\ml64.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x64\ml64.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\msbuild\15.0\bin\msbuild.exe | ProductName: microsoft® build tools®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\msbuild\15.0\bin\amd64\msbuild.exe | ProductName: microsoft® build tools®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\msbuild\15.0\bin\msbuildtaskhost.exe | ProductName: microsoft® build tools®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\msbuild\15.0\bin\amd64\msbuildtaskhost.exe | ProductName: microsoft® build tools®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x64\mspdbcmf.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\mspdbcmf.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x64\mspdbsrv.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\mspdbsrv.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\commonextensions\microsoft\cmake\ninja\ninja.exe | ProductName: 
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x64\nmake.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\nmake.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x64\pgocvt.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\pgocvt.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x86\pgomgr.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\pgomgr.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x64\pgomgr.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x64\pgomgr.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x64\pgosweep.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\pgosweep.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\extensions\testplatform\qtagent.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\extensions\testplatform\qtagent32.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\extensions\testplatform\qtagent32_35.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\extensions\testplatform\qtagent32_40.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\extensions\testplatform\qtagent_35.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\extensions\testplatform\qtagent_40.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\extensions\testplatform\qtdcagent.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\extensions\testplatform\qtdcagent32.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\extensions\testplatform\settingsmigrator.exe | ProductName: settingsmigrator
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\extensions\testplatform\testhost.exe | ProductName: microsoft.testhost
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\extensions\testplatform\testhost.x86.exe | ProductName: microsoft.testhost.x86
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\msbuild\15.0\bin\tracker.exe | ProductName: microsoft® build tools®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\msbuild\15.0\bin\amd64\tracker.exe | ProductName: microsoft® build tools®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\undname.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x64\undname.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\msbuild\15.0\bin\roslyn\vbc.exe | ProductName: vbc
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\msbuild\15.0\bin\roslyn\vbcscompiler.exe | ProductName: vbcscompiler
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\redist\msvc\14.16.27012\vcredist_x64.exe | ProductName: microsoft visual c++ 2017 redistributable (x64) - 14.16.27033
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\redist\msvc\14.16.27012\vcredist_x86.exe | ProductName: microsoft visual c++ 2017 redistributable (x86) - 14.16.27033
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x64\vctip.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x64\vctip.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\vctip.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x86\vctip.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\redist\msvc\14.16.27012\vc_redist.x64.exe | ProductName: microsoft visual c++ 2017 redistributable (x64) - 14.16.27033
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\redist\msvc\14.16.27012\vc_redist.x86.exe | ProductName: microsoft visual c++ 2017 redistributable (x86) - 14.16.27033
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\vsn.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\commonextensions\microsoft\testwindow\vstest.console.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\extensions\testplatform\vstest.console.exe | ProductName: vstest.console
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\commonextensions\microsoft\testwindow\vstest.discoveryengine.x86.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\commonextensions\microsoft\testwindow\vstest.discoveryengine.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\commonextensions\microsoft\testwindow\vstest.executionengine.x86.clr20.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\commonextensions\microsoft\testwindow\vstest.executionengine.x86.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\commonextensions\microsoft\testwindow\vstest.executionengine.clr20.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\commonextensions\microsoft\testwindow\vstest.executionengine.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\extensions\testplatform\extensions\videorecorder\vstestvideorecorder.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\common7\ide\extensions\testplatform\extensions\v1\vstestvideorecorder.exe | ProductName: microsoft® visual studio®
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx64\x64\xdcmake.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (AssociatedFileEntries),Source: c:\program files (x86)\microsoft visual studio\2017\buildtools\vc\tools\msvc\14.16.27023\bin\hostx86\x86\xdcmake.exe | ProductName: microsoft® visual studio® 2017
2021-05-22 21:36:58,Amcache (ProgramEntries),Source: C:\ProgramData\Package Cache\{00B12DF9-5428-9406-DE2C-8E8A1A062B05}v10.1.17763.132\Installers\ | ProductName: WinRT Intellisense Desktop - en-us
2021-05-22 21:36:58,Amcache (ProgramEntries),Source: C:\ProgramData\Package Cache\{110B5402-97D4-DDA2-7B42-665D8325A44F}v10.1.17763.132\Installers\ | ProductName: Windows IoT Extension SDK
2021-05-22 21:36:58,Amcache (ProgramEntries),Source: C:\ProgramData\Package Cache\{0063AF94-397B-9C64-1C71-D404B27C5D96}v10.1.17763.132\Installers\ | ProductName: WinRT Intellisense UAP - Other Languages
2021-05-22 21:36:58,Amcache (ProgramEntries),Source: C:\ProgramData\Package Cache\{0B5D6FB7-05A5-271B-5B99-82384219A471}v10.1.17763.132\Installers\ | ProductName: SDK ARM Additions
2021-05-22 21:36:58,Amcache (ProgramEntries),"Source: C:\ProgramData\Microsoft\VisualStudio\Packages\Microsoft.Windows.UniversalCRT.Redistributable.Msi,version=10.0.26624\ | ProductName: Universal CRT Redistributable"
2021-05-22 21:36:58,Amcache (ProgramEntries),Source: C:\Program Files (x86)\Microsoft Visual Studio\2017\BuildTools | ProductName: Visual Studio Build Tools 2017
2021-05-22 21:36:59,Amcache (AssociatedFileEntries),Source: c:\programdata\package cache\{33d1fd90-4274-48a1-9bc1-97e33d9c2d6f}\vcredist_x86.exe | ProductName: microsoft visual c++ 2012 redistributable (x86) - 11.0.61030
2021-05-22 21:36:59,Amcache (AssociatedFileEntries),Source: c:\programdata\package cache\{1b5476d9-ab8e-4b0d-b004-059a1bd5568b}\vc_redist.x86.exe | ProductName: microsoft visual c++ 2015-2019 redistributable (x86) - 14.28.29914
2021-05-22 21:36:59,Amcache (AssociatedFileEntries),Source: c:\python27.x86\python.exe | ProductName: 
2021-05-22 21:36:59,Amcache (AssociatedFileEntries),Source: c:\python27.x86\pythonw.exe | ProductName: 
2021-05-22 21:36:59,Amcache (AssociatedFileEntries),Source: c:\python27.x86\w9xpopen.exe | ProductName: 
2021-05-22 21:36:59,Amcache (AssociatedFileEntries),Source: c:\python27.x86\lib\distutils\command\wininst-6.0.exe | ProductName: 
2021-05-22 21:36:59,Amcache (AssociatedFileEntries),Source: c:\python27.x86\lib\distutils\command\wininst-7.1.exe | ProductName: 
2021-05-22 21:36:59,Amcache (AssociatedFileEntries),Source: c:\python27.x86\lib\distutils\command\wininst-8.0.exe | ProductName: 
2021-05-22 21:36:59,Amcache (AssociatedFileEntries),Source: c:\python27.x86\lib\distutils\command\wininst-9.0-amd64.exe | ProductName: 
2021-05-22 21:36:59,Amcache (AssociatedFileEntries),Source: c:\python27.x86\lib\distutils\command\wininst-9.0.exe | ProductName: 
2021-05-22 21:36:59,Amcache (AssociatedFileEntries),Source: c:\programdata\package cache\{43d1ce82-6f55-4860-a938-20e5deb28b98}\vc_redist.x64.exe | ProductName: microsoft visual c++ 2015-2019 redistributable (x64) - 14.28.29914
2021-05-22 21:36:59,Amcache (ProgramEntries),Source: C:\ProgramData\Package Cache\{51ACC3C5-D131-0916-3F0C-59455F32E6B0}v10.1.17763.132\Installers\ | ProductName: Windows SDK Desktop Libs arm64
2021-05-22 21:36:59,Amcache (ProgramEntries),Source: C:\ProgramData\Package Cache\{36AA7E63-76E9-E591-C985-272415268810}v10.1.17763.132\Installers\ | ProductName: Windows SDK for Windows Store Apps Contracts
2021-05-22 21:36:59,Amcache (ProgramEntries),Source: C:\ProgramData\Package Cache\{4FC3E9F0-8B10-DBFB-EA4B-FCA87274FC59}v10.1.17763.132\Installers\ | ProductName: Windows App Certification Kit SupportedApiList x86
2021-05-22 21:36:59,Amcache (ProgramEntries),Source: C:\ProgramData\Package Cache\{42365A3A-622A-4EED-A727-FE192A794AFD}v14.28.29914\packages\vcRuntimeMinimum_x86\ | ProductName: Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29914
2021-05-22 21:36:59,Amcache (ProgramEntries),Source: C:\ProgramData\Package Cache\{29B915AE-013F-151F-3E61-67F7363C3A09}v10.1.17763.132\Installers\ | ProductName: Kits Configuration Installer
2021-05-22 21:36:59,Amcache (ProgramEntries),Source: C:\ProgramData\Package Cache\{2DD06060-C61D-7C3A-AA55-6E3FD9493D61}v10.1.17763.132\Installers\ | ProductName: Windows SDK EULA
2021-05-22 21:36:59,Amcache (ProgramEntries),Source: C:\ProgramData\Package Cache\{4A5F6E94-7967-A333-8231-CA9AF35E03BD}v10.1.17763.132\Installers\ | ProductName: SDK ARM Redistributables
2021-05-22 21:36:59,Amcache (ProgramEntries),Source: c:\programdata\package cache\{33d1fd90-4274-48a1-9bc1-97e33d9c2d6f} | ProductName: Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030
2021-05-22 21:36:59,Amcache (ProgramEntries),Source: C:\ProgramData\Package Cache\{492AAE4A-619E-64BF-6173-DB4E25D67533}v10.1.17763.132\Installers\ | ProductName: Windows SDK Desktop Headers x64
2021-05-22 21:36:59,Amcache (ProgramEntries),Source: c:\programdata\package cache\{1b5476d9-ab8e-4b0d-b004-059a1bd5568b} | ProductName: Microsoft Visual C++ 2015-2019 Redistributable (x86) - 14.28.29914
2021-05-22 21:36:59,Amcache (ProgramEntries),Source: C:\Users\IEUser\AppData\Local\ChocoCache\python2.x86.nopath.flare\2.7.15.3\ | ProductName: Python 2.7.15
2021-05-22 21:36:59,Amcache (ProgramEntries),Source: C:\ProgramData\Package Cache\{1E76DFA7-96F3-4281-8E41-8A226C3E42EE}v10.1.0.0\Redistributable\10.1.0.0\ | ProductName: Windows SDK AddOn
2021-05-22 21:36:59,Amcache (ProgramEntries),Source: C:\ProgramData\Package Cache\{1B278824-7541-EA8F-FFA1-8B73EC7146D5}v10.1.17763.132\Installers\ | ProductName: Windows SDK for Windows Store Apps
2021-05-22 21:36:59,Amcache (ProgramEntries),Source: C:\ProgramData\Package Cache\{323350A8-D3DC-2F8C-2976-E59E2C132B74}v10.1.17763.132\Installers\ | ProductName: Windows SDK Desktop Libs arm
2021-05-22 21:36:59,Amcache (ProgramEntries),"Source: C:\ProgramData\Microsoft\VisualStudio\Packages\Microsoft.VisualCpp.RuntimeDebug.14,version=14.16.27033.1,chip=x86\ | ProductName: Microsoft Visual C++ 2017 X86 Debug Runtime - 14.16.27033"
2021-05-22 21:36:59,Amcache (ProgramEntries),Source: C:\ProgramData\Package Cache\{441FA049-A2AB-7E8D-375D-5C9720CD3325}v10.1.17763.132\Installers\ | ProductName: Windows SDK Desktop Headers arm64
